,BSG,group
TP6A,0.6307077268319905,Progressive
TP6B,0.5351110042365795,Progressive
TP7A,0.5985201865622725,Progressive
TP7B,0.3583497960572351,Progressive
NS0A,0.5297859751346491,Stable
NS0B,0.4219178556907721,Stable
NS1A,0.55990417711268,Stable
NS1B,0.4257619625422581,Stable
TS2A,0.5789868071189331,Stable
TS2B,0.5453819446981518,Stable
TS3A,0.6130081073474086,Stable
TS3B,0.5285443485188043,Stable
TS4B,0.5634759017149514,Stable
TS5B,0.46328466765700593,Stable
