,BSG,group
TP6A,0.3143144024238291,Progressive
TP6B,0.388658391828572,Progressive
TP7A,0.1628554158307064,Progressive
TP7B,0.1963394588140963,Progressive
TP9B,0.020583763149157053,Progressive
NS0A,0.30567892454589896,Stable
NS0B,0.3183680918999443,Stable
NS1A,0.1881360621806582,Stable
NS1B,0.17282790065237497,Stable
TS2A,0.2418681252883864,Stable
TS3A,0.28381140832458374,Stable
TS3B,0.23770698117755135,Stable
TS4B,0.21636445185262818,Stable
TS5B,0.31110634147419164,Stable
